sender_id,receiver_id,amount,device_id,location,merchant_name,transaction_type,timestamp,txn_frequency,user_avg_amount,amount_vs_avg,device_change,location_change,rule_score,fraud_probability,fraud_flag
USER001,USER005,101891,DEV14,Hyderabad,Swiggy,CARD,2026-03-05 22:13:48.485513,16,2839,35.889749911940825,1,1,55,0.35774902,0
USER002,USER001,52808,DEV7,Hyderabad,Amazon,UPI,2026-03-06 16:24:35.493039,7,3584,14.734375,0,0,0,0.2765958,0
USER001,USER005,135889,DEV8,Delhi,Paytm,ONLINE,2026-03-06 12:50:11.500550,24,6518,20.848266339367903,0,0,40,0.2879807,0
USER002,USER002,99363,DEV16,Chennai,Zomato,UPI,2026-03-06 22:01:13.509564,17,5340,18.607303370786518,0,0,40,0.24080174,0
USER002,USER002,5639,DEV11,Delhi,Swiggy,UPI,2026-03-06 00:02:39.518083,36,3913,1.4410937899309992,1,0,40,0.31043175,0
USER001,USER005,118522,DEV13,Bangalore,Paytm,CARD,2026-03-06 03:41:11.525617,56,6850,17.302481751824818,1,1,95,0.78157574,1
USER004,USER002,147819,DEV13,Hyderabad,Zomato,ONLINE,2026-03-05 23:55:31.533655,38,6182,23.91119378841799,0,1,75,0.5325353,1
USER002,USER003,130648,DEV6,Bangalore,Flipkart,ONLINE,2026-03-06 15:50:22.541669,50,6443,20.27751047648611,0,0,60,0.42434713,0
USER002,USER005,7943,DEV7,Mumbai,Amazon,UPI,2026-03-06 16:28:43.549868,32,2969,2.6753115527113507,0,0,20,0.098024674,0
USER001,USER002,41779,DEV9,Chennai,Flipkart,ONLINE,2026-03-06 12:19:36.557409,29,3894,10.729070364663585,0,1,35,0.52917045,1
USER005,USER003,193274,DEV11,Chennai,Flipkart,ONLINE,2026-03-06 12:21:43.564755,23,3327,58.09257589419898,1,1,55,0.38276356,0
USER004,USER005,22779,DEV19,Mumbai,Paytm,UPI,2026-03-05 23:38:33.573783,18,7098,3.209213863060017,0,0,0,0.034961343,0
USER003,USER005,70640,DEV13,Delhi,Swiggy,ONLINE,2026-03-06 14:35:36.581803,37,4118,17.15395823215153,0,0,60,0.68431723,1
USER001,USER005,149262,DEV10,Chennai,Swiggy,UPI,2026-03-06 08:45:20.590168,55,3843,38.839968774395004,1,1,75,0.6506684,1
USER002,USER003,121948,DEV14,Delhi,Zomato,UPI,2026-03-05 20:33:19.598189,1,2922,41.73442847364819,1,1,55,0.30114487,0
USER005,USER001,153698,DEV3,Bangalore,Amazon,UPI,2026-03-06 02:23:48.605716,22,5772,26.628205128205128,0,1,75,0.51426876,1
USER002,USER001,77403,DEV13,Hyderabad,Paytm,ONLINE,2026-03-06 09:25:03.613093,2,7905,9.791650853889942,1,1,55,0.3121049,0
USER004,USER002,92294,DEV12,Delhi,Zomato,CARD,2026-03-06 11:12:59.620109,45,5205,17.731796349663785,0,1,75,0.634252,1
USER003,USER001,82583,DEV19,Mumbai,Zomato,ONLINE,2026-03-06 06:47:53.628132,27,2351,35.12675457252233,1,0,60,0.4504058,0
USER002,USER004,123966,DEV11,Hyderabad,Swiggy,ONLINE,2026-03-06 08:08:31.635676,2,7747,16.001807151155287,0,1,55,0.50572175,1
USER005,USER003,143664,DEV7,Mumbai,Unknown,UPI,2026-03-06 01:04:55.643206,4,7154,20.081632653061224,0,0,60,0.38166144,0
USER004,USER003,175786,DEV13,Chennai,Amazon,CARD,2026-03-06 10:31:17.651752,5,3679,47.78091872791519,0,0,40,0.21712402,0
USER002,USER005,192343,DEV11,Mumbai,Zomato,CARD,2026-03-06 00:32:01.659263,23,2764,69.58863965267727,1,1,75,0.51930165,1
USER003,USER001,40675,DEV15,Delhi,Unknown,CARD,2026-03-06 09:12:37.667308,57,7661,5.309359091502415,1,1,35,0.32293472,0
USER003,USER004,80953,DEV13,Mumbai,Paytm,UPI,2026-03-06 16:16:51.675834,35,6044,13.393944407677035,0,0,60,0.36763462,0
USER002,USER001,196242,DEV2,Bangalore,Swiggy,CARD,2026-03-05 23:24:26.683884,6,3701,53.02404755471494,0,1,55,0.49640787,0
USER003,USER002,153554,DEV17,Mumbai,Amazon,CARD,2026-03-05 20:55:03.691900,9,3243,47.34936786925686,0,0,40,0.48094797,0
USER001,USER002,191723,DEV3,Bangalore,Amazon,CARD,2026-03-06 08:55:49.700086,12,5684,33.73029556650246,0,0,40,0.31317228,0
USER002,USER005,168881,DEV15,Hyderabad,Zomato,CARD,2026-03-06 21:43:13.707187,12,5852,28.85868079289132,0,0,40,0.20096992,0
USER004,USER002,96019,DEV3,Hyderabad,Paytm,CARD,2026-03-06 17:54:12.713767,29,6051,15.868286233680383,1,0,60,0.49653175,0
USER005,USER003,39340,DEV8,Chennai,Unknown,CARD,2026-03-06 22:58:26.722287,42,5558,7.07808564231738,1,1,35,0.55009675,1
USER004,USER002,194637,DEV14,Mumbai,Paytm,UPI,2026-03-06 14:53:22.730312,56,7297,26.67356447855283,1,0,60,0.33741328,0
USER004,USER001,45181,DEV15,Bangalore,Swiggy,UPI,2026-03-05 21:32:05.738015,48,4724,9.564140558848434,0,1,35,0.62344515,1
USER005,USER002,65598,DEV15,Hyderabad,Swiggy,UPI,2026-03-05 23:14:10.745547,34,6492,10.104436229205175,0,0,60,0.44786242,0
USER002,USER003,114326,DEV16,Mumbai,Unknown,ONLINE,2026-03-05 22:10:07.752563,8,3050,37.48393442622951,0,0,40,0.2905589,0
USER003,USER004,89124,DEV1,Chennai,Zomato,CARD,2026-03-06 05:06:41.760896,36,3212,27.74719800747198,0,1,75,0.6204618,1
USER003,USER001,97422,DEV1,Bangalore,Flipkart,ONLINE,2026-03-06 21:19:56.768916,59,5111,19.06124046174917,0,0,60,0.37015632,0
USER004,USER004,46243,DEV3,Delhi,Flipkart,ONLINE,2026-03-06 04:37:49.777038,50,5758,8.03108718304967,0,1,55,0.6910917,1
USER005,USER004,28350,DEV19,Chennai,Unknown,CARD,2026-03-06 04:00:09.786068,49,6584,4.305893074119076,1,1,55,0.4303271,0
USER001,USER002,141804,DEV15,Mumbai,Zomato,CARD,2026-03-06 13:24:09.793597,6,7525,18.8443853820598,0,0,40,0.2659313,0
USER001,USER004,130456,DEV5,Bangalore,Paytm,ONLINE,2026-03-06 20:47:43.802618,39,2834,46.03246294989414,0,1,75,0.60233754,1
USER001,USER001,8470,DEV6,Chennai,Paytm,UPI,2026-03-06 20:39:02.810641,59,6872,1.2325378346915017,1,0,20,0.3804229,0
USER005,USER004,102816,DEV5,Delhi,Amazon,ONLINE,2026-03-06 14:00:52.817655,17,7629,13.476995674400314,0,0,40,0.37973076,0
USER001,USER001,27014,DEV6,Chennai,Flipkart,ONLINE,2026-03-05 23:23:22.826745,13,3585,7.5352859135285915,0,0,0,0.1772464,0
USER002,USER002,18817,DEV18,Mumbai,Paytm,ONLINE,2026-03-06 03:47:51.834269,1,3703,5.081555495544153,0,0,20,0.106429406,0
USER004,USER003,80923,DEV1,Hyderabad,Paytm,ONLINE,2026-03-05 20:46:47.842781,54,2475,32.69616161616162,1,0,60,0.5454959,1
USER001,USER005,81871,DEV20,Bangalore,Amazon,ONLINE,2026-03-06 03:13:05.849292,21,2994,27.34502338009352,1,1,75,0.44437814,0
USER004,USER003,54014,DEV10,Delhi,Swiggy,CARD,2026-03-06 15:41:56.857337,45,3305,16.343116490166416,1,1,35,0.7113967,1
USER004,USER003,94064,DEV4,Hyderabad,Swiggy,ONLINE,2026-03-06 21:13:17.865374,58,5660,16.619081272084806,0,1,75,0.5881937,1
USER004,USER004,156992,DEV1,Chennai,Flipkart,ONLINE,2026-03-06 05:46:42.872945,23,6816,23.03286384976526,1,1,55,0.6187751,1
USER004,USER003,12252,DEV1,Bangalore,Paytm,ONLINE,2026-03-05 22:06:54.881464,12,3311,3.700392630625189,0,0,0,0.033236712,0
USER004,USER002,94808,DEV6,Bangalore,Zomato,UPI,2026-03-06 21:51:16.889326,59,3051,31.07440183546378,0,0,60,0.39634213,0
USER001,USER003,24926,DEV11,Delhi,Unknown,UPI,2026-03-06 01:28:51.896856,14,4291,5.808902353763691,0,0,20,0.108162396,0
USER002,USER001,11336,DEV4,Bangalore,Swiggy,ONLINE,2026-03-06 05:51:18.905215,22,7006,1.6180416785612333,1,0,0,0.043549765,0
USER004,USER005,3639,DEV20,Hyderabad,Zomato,CARD,2026-03-06 12:24:18.912748,8,6223,0.5847661899405432,1,1,15,0.23092233,0
USER002,USER004,152904,DEV18,Bangalore,Paytm,UPI,2026-03-06 18:35:24.920777,24,4189,36.501312962520885,0,0,40,0.26406214,0
USER001,USER003,25728,DEV9,Hyderabad,Paytm,CARD,2026-03-06 13:52:35.928873,46,5077,5.067559582430569,1,0,20,0.16453752,0
USER005,USER001,60703,DEV1,Chennai,Swiggy,ONLINE,2026-03-06 14:57:43.937410,7,6479,9.369192776663064,1,1,55,0.6292427,1
USER001,USER005,111341,DEV1,Mumbai,Paytm,CARD,2026-03-06 21:10:08.945432,22,2312,48.15787197231834,1,1,55,0.49178547,0
USER005,USER001,37664,DEV19,Chennai,Paytm,ONLINE,2026-03-05 22:01:30.954326,44,5009,7.519265322419645,1,1,35,0.5909441,1
USER001,USER005,70509,DEV4,Bangalore,Zomato,UPI,2026-03-06 09:33:18.962845,51,6085,11.587345932621199,1,0,60,0.5450953,1
USER001,USER002,82474,DEV3,Bangalore,Flipkart,UPI,2026-03-06 16:57:17.970866,57,4615,17.870855904658722,1,0,60,0.39414135,0
USER005,USER003,175513,DEV5,Mumbai,Flipkart,ONLINE,2026-03-05 20:30:59.978892,3,5815,30.18280309544282,0,0,40,0.2540909,0
USER004,USER002,139241,DEV6,Chennai,Amazon,CARD,2026-03-05 23:12:07.986918,30,2762,50.41310644460536,1,0,60,0.38073984,0
USER002,USER004,59700,DEV7,Chennai,Swiggy,UPI,2026-03-06 23:00:36.994450,33,6992,8.538329519450802,0,0,20,0.29512247,0
USER004,USER003,7035,DEV13,Hyderabad,Swiggy,CARD,2026-03-06 19:47:43.002963,39,3360,2.09375,1,1,35,0.31685048,0
USER003,USER004,149207,DEV8,Hyderabad,Zomato,CARD,2026-03-06 20:41:42.010981,6,6373,23.41236466342382,0,1,55,0.4938921,0
USER001,USER001,143243,DEV20,Chennai,Flipkart,UPI,2026-03-06 03:59:27.018006,60,6088,23.528745072273324,0,1,95,0.77463037,1
USER004,USER001,27002,DEV14,Chennai,Flipkart,UPI,2026-03-05 20:52:51.025534,28,4609,5.858537643740508,1,0,20,0.16506416,0
USER002,USER004,25803,DEV3,Mumbai,Flipkart,CARD,2026-03-06 11:47:21.034102,34,3083,8.36944534544275,0,0,20,0.19578783,0
USER002,USER002,117812,DEV15,Delhi,Amazon,UPI,2026-03-06 13:34:51.042123,50,3956,29.780586450960566,0,0,60,0.35406336,0
USER001,USER001,34181,DEV2,Delhi,Amazon,CARD,2026-03-06 10:48:23.049639,2,7447,4.5899019739492415,0,1,15,0.1818554,0
USER005,USER005,50187,DEV6,Mumbai,Flipkart,ONLINE,2026-03-06 16:31:26.058057,47,5977,8.396687301321734,1,0,20,0.4476872,0
USER005,USER001,84596,DEV20,Mumbai,Zomato,ONLINE,2026-03-06 05:12:46.066596,33,5964,14.184439973172367,0,1,75,0.42701757,0
USER005,USER002,57628,DEV3,Bangalore,Flipkart,UPI,2026-03-06 14:48:05.073616,17,4886,11.794514940646746,1,0,0,0.33778247,0
USER005,USER001,118936,DEV5,Hyderabad,Amazon,UPI,2026-03-06 08:13:00.081709,8,4838,24.583712277800743,0,1,55,0.37871772,0
USER005,USER005,23281,DEV15,Delhi,Paytm,UPI,2026-03-06 23:22:51.089734,13,2143,10.863742417172189,0,0,0,0.2789966,0
USER003,USER005,38031,DEV13,Delhi,Paytm,ONLINE,2026-03-06 02:38:55.099121,38,5802,6.554808686659772,1,0,40,0.64493525,1
USER001,USER005,178894,DEV18,Hyderabad,Flipkart,ONLINE,2026-03-06 03:37:13.107152,33,3302,54.17746820109025,1,0,80,0.451348,0
USER004,USER005,44868,DEV19,Mumbai,Paytm,ONLINE,2026-03-05 20:06:09.114179,41,6500,6.9027692307692305,0,0,20,0.55786544,1
USER005,USER003,118359,DEV5,Mumbai,Paytm,ONLINE,2026-03-06 10:33:33.123207,47,7630,15.512319790301442,1,1,75,0.535815,1
USER004,USER004,120636,DEV8,Chennai,Zomato,ONLINE,2026-03-06 04:53:15.130231,13,3601,33.50069425159678,0,0,60,0.25096178,0
USER004,USER005,139074,DEV6,Chennai,Zomato,CARD,2026-03-06 20:08:41.138248,32,5482,25.369208318132067,1,1,75,0.5977703,1
USER001,USER003,116976,DEV14,Delhi,Unknown,CARD,2026-03-06 14:07:25.145287,27,3897,30.01693610469592,0,1,75,0.5959715,1
USER005,USER003,199349,DEV12,Chennai,Swiggy,ONLINE,2026-03-06 11:18:56.153829,35,3686,54.082745523602824,1,1,75,0.41254917,0
USER003,USER004,43344,DEV17,Chennai,Zomato,UPI,2026-03-06 11:27:38.161852,52,6614,6.553371635923798,1,1,35,0.47813255,0
USER004,USER001,157777,DEV6,Mumbai,Amazon,UPI,2026-03-05 23:59:46.170364,30,5947,26.530519589709098,0,1,75,0.5132118,1
USER003,USER005,199410,DEV14,Mumbai,Flipkart,UPI,2026-03-06 19:27:13.178382,3,4181,47.69433149964124,0,0,40,0.22207779,0
USER003,USER002,32556,DEV8,Chennai,Amazon,CARD,2026-03-06 06:20:29.186950,35,2210,14.731221719457013,0,0,20,0.30327386,0
USER001,USER002,3254,DEV18,Bangalore,Amazon,UPI,2026-03-05 23:21:40.194476,29,7420,0.438544474393531,1,1,35,0.29926828,0
USER004,USER003,15232,DEV5,Delhi,Zomato,UPI,2026-03-06 05:02:45.201986,60,2735,5.569287020109689,1,0,20,0.26441884,0
USER003,USER003,100080,DEV5,Chennai,Amazon,CARD,2026-03-06 04:23:12.210038,33,3587,27.900752718148873,0,1,95,0.5343219,1
USER001,USER003,180812,DEV17,Hyderabad,Swiggy,CARD,2026-03-06 04:44:40.218064,5,4503,40.153675327559405,0,0,60,0.24090005,0
USER003,USER003,113701,DEV8,Mumbai,Paytm,UPI,2026-03-06 00:34:39.226269,12,6865,16.562418062636564,0,0,60,0.28962997,0
USER004,USER003,138415,DEV2,Chennai,Paytm,UPI,2026-03-06 07:29:49.233789,35,2955,46.840947546531304,1,1,75,0.55647093,1
USER001,USER002,94650,DEV4,Hyderabad,Swiggy,ONLINE,2026-03-06 19:15:48.241831,58,5007,18.9035350509287,1,1,75,0.6189617,1
USER003,USER003,33239,DEV16,Delhi,Paytm,ONLINE,2026-03-06 13:21:59.251014,30,5089,6.531538612694046,0,0,20,0.39415327,0
USER004,USER005,162972,DEV1,Mumbai,Paytm,ONLINE,2026-03-06 05:15:11.264076,16,3781,43.102882835228776,0,1,55,0.36989656,0
USER004,USER004,100293,DEV15,Bangalore,Zomato,CARD,2026-03-06 23:38:34.272937,7,4454,22.51751234845083,1,1,55,0.43956345,0
USER002,USER004,146999,DEV16,Chennai,Flipkart,UPI,2026-03-06 09:19:55.281962,56,7059,20.82433772489021,1,0,60,0.46043766,0
USER003,USER001,47139,DEV15,Hyderabad,Amazon,ONLINE,2026-03-06 00:15:27.290288,39,7200,6.547083333333333,0,1,55,0.63309634,1
USER003,USER003,29269,DEV14,Chennai,Unknown,CARD,2026-03-05 22:55:18.298308,32,4002,7.313593203398301,1,0,20,0.25406477,0
USER005,USER003,154044,DEV14,Bangalore,Paytm,UPI,2026-03-06 18:41:21.306833,23,7184,21.442650334075722,1,1,55,0.4474119,0
USER005,USER001,193260,DEV18,Delhi,Flipkart,UPI,2026-03-06 08:20:10.314865,49,7377,26.197641317608785,1,0,60,0.40413564,0
USER004,USER003,141011,DEV17,Delhi,Unknown,CARD,2026-03-05 22:25:27.323903,15,3740,37.70347593582888,1,0,40,0.2379916,0
USER005,USER001,51724,DEV15,Bangalore,Paytm,CARD,2026-03-06 00:17:31.332429,59,2678,19.31441374159821,1,1,55,0.79083645,1
USER001,USER002,39089,DEV8,Mumbai,Unknown,ONLINE,2026-03-06 18:54:16.339940,33,4890,7.9936605316973415,0,0,20,0.21187128,0
USER004,USER003,48039,DEV17,Chennai,Unknown,UPI,2026-03-06 09:19:45.347957,22,4574,10.5026235242676,1,0,0,0.316859,0
USER004,USER001,137416,DEV15,Bangalore,Swiggy,UPI,2026-03-06 21:18:05.355501,44,6338,21.681287472388767,1,0,60,0.43469724,0
USER005,USER005,67233,DEV6,Delhi,Flipkart,UPI,2026-03-06 02:33:17.364031,26,3368,19.96229216152019,0,0,80,0.46619892,0
USER004,USER003,48354,DEV12,Delhi,Paytm,ONLINE,2026-03-06 20:34:52.372042,36,2820,17.146808510638298,1,1,35,0.58928436,1
USER004,USER003,8047,DEV17,Chennai,Flipkart,UPI,2026-03-05 20:46:09.380140,41,2340,3.438888888888889,1,1,35,0.3699336,0
USER005,USER002,35531,DEV9,Delhi,Flipkart,CARD,2026-03-06 14:39:15.387690,26,4749,7.481785639081912,1,0,20,0.46697515,0
USER005,USER001,115571,DEV19,Hyderabad,Swiggy,ONLINE,2026-03-06 05:53:52.398334,53,6759,17.09883118804557,0,0,60,0.3990596,0
USER002,USER001,15228,DEV17,Chennai,Unknown,ONLINE,2026-03-06 16:29:27.408897,39,7729,1.9702419459179712,1,0,20,0.34199697,0
USER003,USER003,66701,DEV15,Bangalore,Flipkart,UPI,2026-03-05 21:13:25.419194,22,2841,23.47800070397747,0,1,55,0.62076616,1
USER005,USER001,43044,DEV12,Mumbai,Flipkart,ONLINE,2026-03-06 02:20:48.427225,46,3516,12.242320819112628,0,0,40,0.5151197,1
USER005,USER005,103840,DEV2,Delhi,Paytm,CARD,2026-03-06 00:09:46.435253,43,6059,17.138141607525995,1,1,95,0.79723644,1
USER003,USER001,51134,DEV9,Bangalore,Zomato,UPI,2026-03-06 15:03:28.443624,55,2021,25.301335972290946,1,1,35,0.6673825,1
USER002,USER002,93148,DEV12,Delhi,Paytm,UPI,2026-03-06 22:09:45.451643,16,6489,14.354754199414394,0,0,40,0.24345604,0
USER005,USER005,30359,DEV8,Mumbai,Amazon,ONLINE,2026-03-06 04:02:00.459702,37,7548,4.0221250662427135,0,1,55,0.34420025,0
USER002,USER001,119591,DEV2,Mumbai,Amazon,ONLINE,2026-03-06 15:11:35.467233,43,6839,17.486620851001607,1,0,60,0.45629856,0
USER002,USER005,168415,DEV2,Chennai,Flipkart,CARD,2026-03-06 11:30:44.475758,40,6264,26.88617496807152,0,1,75,0.6661279,1
USER004,USER001,167802,DEV4,Hyderabad,Paytm,ONLINE,2026-03-06 13:37:56.483289,52,7389,22.709703613479498,0,0,60,0.46864927,0
USER002,USER001,130894,DEV14,Mumbai,Zomato,CARD,2026-03-05 22:42:39.492837,54,3773,34.6922873045322,1,1,75,0.620489,1
USER003,USER001,110247,DEV3,Chennai,Swiggy,ONLINE,2026-03-06 04:37:30.500355,50,6532,16.877985303123086,1,0,80,0.40094224,0
USER005,USER002,70375,DEV17,Delhi,Paytm,CARD,2026-03-06 23:09:33.508881,37,6095,11.546349466776046,0,0,60,0.49575382,0
USER005,USER004,189750,DEV4,Delhi,Flipkart,CARD,2026-03-06 02:32:43.516453,25,4622,41.053656425789704,0,0,60,0.4537787,0
USER001,USER002,154891,DEV5,Delhi,Flipkart,UPI,2026-03-06 21:33:13.523965,13,4869,31.81166563976176,0,0,40,0.24768572,0
USER003,USER002,139951,DEV1,Delhi,Zomato,ONLINE,2026-03-06 18:52:00.532981,15,3141,44.55619229544731,1,1,55,0.42270407,0
USER004,USER005,91730,DEV8,Hyderabad,Zomato,CARD,2026-03-06 00:07:24.540506,47,3330,27.546546546546548,1,1,95,0.81729454,1
USER004,USER004,2219,DEV18,Mumbai,Paytm,CARD,2026-03-05 19:54:37.548599,58,3061,0.7249264946096047,0,0,20,0.28122237,0
USER003,USER004,153864,DEV16,Hyderabad,Swiggy,ONLINE,2026-03-05 20:21:18.556620,47,2808,54.794871794871796,0,0,60,0.45199755,0
USER005,USER003,181142,DEV1,Hyderabad,Zomato,CARD,2026-03-05 23:02:15.565136,35,2754,65.77414669571532,1,0,60,0.4098006,0
USER001,USER004,22774,DEV3,Delhi,Amazon,UPI,2026-03-06 00:13:51.572971,27,7545,3.018422796554009,0,0,40,0.32917783,0
USER004,USER002,175924,DEV19,Hyderabad,Swiggy,ONLINE,2026-03-06 02:07:38.581516,11,3919,44.8900229650421,1,0,60,0.3631282,0
USER001,USER001,122705,DEV15,Hyderabad,Unknown,UPI,2026-03-06 12:58:27.590394,35,5034,24.375248311481922,1,1,75,0.37175497,0
USER004,USER004,57579,DEV15,Chennai,Amazon,UPI,2026-03-06 03:49:25.598933,42,6825,8.436483516483516,1,0,40,0.6007804,1
USER001,USER001,169773,DEV14,Delhi,Swiggy,CARD,2026-03-06 04:05:45.606953,57,7255,23.40082701585114,1,0,80,0.36811656,0
USER004,USER001,165687,DEV6,Delhi,Amazon,UPI,2026-03-05 20:14:40.615794,34,6896,24.026537122969838,1,1,75,0.43871242,0
USER004,USER001,35971,DEV3,Hyderabad,Flipkart,ONLINE,2026-03-06 21:58:49.623309,31,2780,12.939208633093525,0,0,20,0.27660644,0
USER002,USER003,152858,DEV19,Bangalore,Paytm,CARD,2026-03-06 17:34:17.630432,22,2771,55.16347888848791,1,0,40,0.300977,0
USER004,USER001,1337,DEV9,Bangalore,Flipkart,CARD,2026-03-06 19:03:28.638964,5,6438,0.20767319043181112,0,1,15,0.20411192,0
USER005,USER001,50423,DEV14,Chennai,Flipkart,ONLINE,2026-03-06 00:05:22.646493,37,2314,21.79040622299049,1,1,55,0.75763345,1
USER005,USER005,11698,DEV11,Bangalore,Amazon,ONLINE,2026-03-06 22:08:50.654021,56,4755,2.4601472134595164,1,0,20,0.24578826,0
USER003,USER004,167141,DEV18,Delhi,Swiggy,UPI,2026-03-06 14:35:11.662049,42,6891,24.254970251052097,0,1,75,0.56400496,1
USER004,USER005,51869,DEV11,Delhi,Paytm,UPI,2026-03-06 13:53:24.669097,21,7366,7.041677979907684,1,0,0,0.36404836,0
USER001,USER002,151601,DEV16,Mumbai,Zomato,ONLINE,2026-03-05 21:43:26.676625,39,6156,24.626543209876544,1,0,60,0.535115,1
USER001,USER004,8855,DEV3,Delhi,Paytm,CARD,2026-03-06 05:10:22.684659,8,5603,1.5804033553453507,0,1,15,0.17203708,0
USER004,USER002,155403,DEV12,Delhi,Swiggy,CARD,2026-03-06 02:11:23.693674,44,2573,60.397590361445786,1,0,80,0.54038996,1
USER004,USER002,134997,DEV2,Delhi,Paytm,ONLINE,2026-03-06 11:47:39.701696,23,6249,21.602976476236197,0,0,40,0.23774193,0
USER002,USER003,15634,DEV18,Delhi,Zomato,CARD,2026-03-06 15:45:32.709222,59,4244,3.683788878416588,0,1,35,0.24444963,0
USER002,USER005,17309,DEV6,Delhi,Swiggy,ONLINE,2026-03-05 21:44:36.716789,41,5977,2.8959344152584907,0,0,20,0.267997,0
USER005,USER004,4221,DEV1,Hyderabad,Flipkart,CARD,2026-03-06 01:59:26.724811,44,5906,0.7146969183880799,1,1,55,0.3355607,0
USER003,USER001,29470,DEV2,Mumbai,Flipkart,UPI,2026-03-06 20:31:12.732327,60,5492,5.36598689002185,1,1,35,0.31290552,0
USER001,USER003,42696,DEV11,Mumbai,Flipkart,CARD,2026-03-06 15:06:17.740756,6,5203,8.206034979819336,0,0,0,0.25328383,0
USER001,USER002,104605,DEV11,Hyderabad,Paytm,UPI,2026-03-06 19:47:57.750302,16,7621,13.72588899094607,0,1,55,0.43661317,0
USER001,USER005,7939,DEV13,Mumbai,Paytm,UPI,2026-03-06 19:29:49.758665,45,5540,1.4330324909747292,0,0,20,0.21550687,0
USER005,USER003,155342,DEV12,Delhi,Amazon,CARD,2026-03-06 13:40:03.767204,37,4547,34.163624367714974,1,1,75,0.59820163,1
USER003,USER005,175426,DEV10,Chennai,Unknown,UPI,2026-03-06 13:21:12.774223,28,4851,36.16285301999588,1,1,75,0.6600762,1
USER002,USER003,184598,DEV3,Mumbai,Paytm,ONLINE,2026-03-05 21:45:20.782284,19,6315,29.231670625494854,1,0,40,0.25298804,0
USER003,USER001,125827,DEV8,Chennai,Flipkart,ONLINE,2026-03-06 14:45:28.790820,19,2964,42.45175438596491,0,1,55,0.46284926,0
USER005,USER005,59489,DEV7,Hyderabad,Zomato,ONLINE,2026-03-06 07:02:50.798835,10,3703,16.065082365649474,1,0,0,0.2695262,0
USER003,USER003,177507,DEV5,Bangalore,Amazon,ONLINE,2026-03-06 00:07:59.807376,53,7019,25.28949992876478,0,1,95,0.7450089,1
USER005,USER004,44056,DEV20,Bangalore,Zomato,CARD,2026-03-06 20:45:24.815895,23,7618,5.783145182462588,1,1,15,0.25752392,0
USER004,USER004,182538,DEV1,Delhi,Zomato,CARD,2026-03-06 00:48:09.823909,20,2566,71.13717848791894,0,0,60,0.5430676,1
USER001,USER003,103661,DEV14,Bangalore,Flipkart,ONLINE,2026-03-05 21:52:23.832439,43,4607,22.50075971347949,1,0,60,0.48682794,0
USER003,USER002,139971,DEV2,Hyderabad,Swiggy,UPI,2026-03-06 07:55:48.840483,44,2076,67.42341040462428,1,1,75,0.5899522,1
USER003,USER004,7481,DEV2,Chennai,Swiggy,UPI,2026-03-06 06:22:18.849008,4,6897,1.0846744961577497,1,1,15,0.16504891,0
USER001,USER002,160631,DEV18,Hyderabad,Swiggy,UPI,2026-03-05 23:23:55.857022,6,7548,21.281266560678326,1,0,40,0.3926236,0
USER003,USER005,61923,DEV10,Hyderabad,Swiggy,UPI,2026-03-06 09:01:01.864527,24,5740,10.787979094076656,1,0,40,0.65955687,1
USER002,USER004,142254,DEV1,Delhi,Paytm,ONLINE,2026-03-06 01:22:30.872572,36,6598,21.560169748408608,0,0,80,0.5661718,1
USER005,USER003,171037,DEV12,Delhi,Amazon,CARD,2026-03-06 01:29:15.880105,4,5812,29.428251892635927,1,1,75,0.59167403,1
USER005,USER003,40985,DEV20,Mumbai,Unknown,ONLINE,2026-03-06 10:15:35.888650,44,4975,8.23819095477387,1,1,35,0.6815805,1
USER003,USER005,170685,DEV12,Mumbai,Paytm,UPI,2026-03-06 15:11:14.897684,23,5164,33.05286599535244,1,1,55,0.522321,1
USER002,USER004,134649,DEV9,Chennai,Amazon,UPI,2026-03-06 05:58:12.906200,30,6358,21.177886127713116,0,1,75,0.46677595,0
USER003,USER005,41220,DEV3,Chennai,Zomato,ONLINE,2026-03-06 23:09:38.914016,50,7399,5.571023111231248,0,0,20,0.22938903,0
USER003,USER002,162168,DEV9,Bangalore,Zomato,UPI,2026-03-06 09:13:35.922043,56,6118,26.50670153644982,1,1,75,0.6263576,1
USER003,USER004,58513,DEV17,Delhi,Flipkart,UPI,2026-03-06 08:24:27.931672,29,3335,17.54512743628186,0,1,35,0.6011447,1
USER004,USER003,126831,DEV12,Mumbai,Flipkart,CARD,2026-03-06 11:51:54.940213,6,7525,16.854617940199336,1,0,40,0.28536138,0
USER005,USER002,135437,DEV17,Chennai,Amazon,UPI,2026-03-05 21:32:27.948248,35,7366,18.386777083898995,0,0,60,0.30467966,0
USER003,USER003,120891,DEV19,Mumbai,Flipkart,ONLINE,2026-03-06 13:16:02.957600,12,4017,30.09484690067214,0,0,40,0.2991246,0
USER004,USER002,69130,DEV15,Delhi,Swiggy,UPI,2026-03-06 07:55:28.966137,9,2792,24.76002865329513,1,0,40,0.43477112,0
USER005,USER003,141421,DEV16,Bangalore,Flipkart,UPI,2026-03-06 06:34:33.975173,28,7380,19.162737127371273,0,1,75,0.61489683,1
USER002,USER004,155650,DEV1,Hyderabad,Paytm,UPI,2026-03-06 01:14:48.983194,42,3715,41.89771197846568,0,1,95,0.6201191,1
